ch4_m3d,ccdf_P_X_gt_x
147.84,0.7410530645824763
147.84,0.7406417112299466
147.84,0.7402303578774168
147.84,0.7398190045248869
147.84,0.7394076511723571
147.84,0.7389962978198272
147.84,0.7385849444672974
147.84,0.7381735911147675
147.84,0.7377622377622377
147.84,0.7373508844097079
147.84,0.7369395310571781
147.84,0.7365281777046483
147.84,0.7361168243521184
147.84,0.7357054709995887
148.22500000000002,0.7352941176470589
148.60999999999999,0.734882764294529
148.60999999999999,0.7344714109419992
148.89875,0.7340600575894694
149.38,0.7336487042369395
149.38,0.7332373508844097
149.38,0.7328259975318798
149.5725,0.73241464417935
149.5725,0.7320032908268203
150.15,0.7315919374742904
150.61200000000002,0.7311805841217606
150.92000000000002,0.7307692307692308
150.92000000000002,0.730357877416701
150.92000000000002,0.7299465240641712
150.92000000000002,0.7295351707116413
150.92000000000002,0.7291238173591115
151.59375,0.7287124640065816
151.59375,0.7283011106540518
152.46,0.727889757301522
152.46,0.7274784039489921
153.03750000000002,0.7270670505964624
153.615,0.7266556972439325
153.615,0.7262443438914027
154.539,0.725832990538873
154.77,0.7254216371863431
154.9625,0.7250102838338133
154.9625,0.7245989304812834
154.9625,0.7241875771287536
155.078,0.7237762237762237
155.078,0.7233648704236939
155.54,0.7229535170711641
155.80949999999999,0.7225421637186343
156.98374999999996,0.7221308103661045
157.07999999999998,0.7217194570135747
157.6575,0.7213081036610449
158.004,0.7208967503085151
158.33125,0.7204853969559852
158.62,0.7200740436034554
158.62,0.7196626902509256
159.005,0.7192513368983957
159.005,0.7188399835458659
159.39000000000001,0.718428630193336
159.39000000000001,0.7180172768408062
159.67875,0.7176059234882765
160.16,0.7171945701357466
160.3525,0.7167832167832168
161.02625,0.716371863430687
161.70000000000002,0.7159605100781572
162.37375,0.7155491567256274
162.39300000000003,0.7151378033730975
163.04749999999999,0.7147264500205677
163.24,0.7143150966680378
163.85600000000002,0.713903743315508
163.85600000000002,0.7134923899629781
164.01,0.7130810366104483
164.01,0.7126696832579186
164.78,0.7122583299053887
165.08800000000002,0.7118469765528589
165.165,0.7114356232003292
165.319,0.7110242698477993
165.55,0.7106129164952695
165.55,0.7102015631427396
165.7425,0.7097902097902098
166.32,0.70937885643768
166.753125,0.7089675030851501
166.782,0.7085561497326203
167.47500000000002,0.7081447963800904
167.76375000000002,0.7077334430275607
168.245,0.7073220896750309
168.245,0.706910736322501
168.245,0.7064993829699713
168.63,0.7060880296174414
168.774375,0.7056766762649116
170.12187500000002,0.7052653229123818
170.478,0.7048539695598519
170.94,0.7044426162073221
170.94,0.7040312628547922
170.94,0.7036199095022624
171.80625,0.7032085561497325
172.48000000000002,0.7027972027972028
172.48000000000002,0.702385849444673
173.490625,0.7019744960921431
174.63600000000002,0.7015631427396134
175.17499999999998,0.7011517893870836
175.175,0.7007404360345537
175.56,0.7003290826820239
175.56,0.699917729329494
175.56,0.6995063759769642
175.56,0.6990950226244343
176.253,0.6986836692719045
176.65725,0.6982723159193747
177.31560000000002,0.6978609625668449
177.331,0.6974496092143151
177.86999999999998,0.6970382558617852
177.87,0.6966269025092555
178.54375,0.6962155491567257
179.89124999999999,0.6958041958041958
179.94899999999998,0.695392842451666
179.94899999999998,0.6949814890991362
179.94899999999998,0.6945701357466063
180.18,0.6941587823940765
180.6805,0.6937474290415466
181.335,0.6933360756890168
181.72,0.692924722336487
182.49,0.6925133689839572
183.26,0.6921020156314274
183.26,0.6916906622788976
184.79999999999998,0.6912793089263678
184.79999999999998,0.690867955573838
184.79999999999998,0.6904566022213081
184.79999999999998,0.6900452488687783
184.79999999999998,0.6896338955162484
184.79999999999998,0.6892225421637186
184.79999999999998,0.6888111888111887
185.43525,0.688399835458659
185.57,0.6879884821061292
